10000688	怡球资源	601388
10000689	奥康国际	603001
10000690	人民网	603000
10000691	国机汽车	600335
10000692	翠微股份	603123
10000693	北方导航	600435
10000694	天士力	600535
10000695	春兰股份	600854
10000696	日出东方	603366
10000697	华贸物流	603128
10000698	百隆东方	601339
10000699	耀皮玻璃	600819
10000700	广汇能源	600256
10000701	金花股份	600080
10000702	上海医药	601607
10000703	鲁北化工	600727
10000704	交运股份	600676
10000705	中信重工	601608
10000707	波导股份	600130
10000708	喜临门	603008
10000710	尚纬股份	603333
10000711	中国汽研	601965
10000712	宏昌电子	603002
10000713	安源煤业	600397
10000714	一拖股份	601038
10000715	ST通葡	600365
10000716	*ST龙宇	603003
10000717	福日电子	600203
10000718	廊坊发展	600149
10000719	安彩高科	600207
10000720	金杯汽车	600609
10000721	精伦电子	600355
10000722	永杉锂业	603399
10000723	统一股份	600506
10000725	华阳新材	600281
10000726	中信尼雅	600084
10000728	渤海化学	600800
10000729	国脉文化	600640
10000730	渤海轮渡	603167
10000731	厦门象屿	600057
10000732	招商银行	600036
10000734	广州发展	600098
10000735	市北高新	600604
10000737	曲江文旅	600706
10000738	洛阳钼业	603993
10000739	梅雁吉祥	600868
10000740	生益科技	600183
10000741	万里股份	600847
10000742	南京高科	600064
10000743	*ST博信	600083
10000744	四川金顶	600678
10000745	华鑫股份	600621
10000746	赤峰黄金	600988
10000747	宏发股份	600885
10000748	华胜天成	600410
10000749	瑞茂通	600180
10000750	人福医药	600079
10000752	新农开发	600359
10000753	盛和资源	600392
10000754	南京商旅	600250
10000756	ST目药	600671
10000757	电科芯片	600877
10000758	博威合金	601137
10000759	万华化学	600309
10000760	广誉远	600771
10000762	国睿科技	600562
10000763	鹏欣资源	600490
10000764	广日股份	600894
10000765	上海石化	600688
10000766	天音控股	000829
10000767	京新药业	002020
10000768	华闻集团	000793
10000769	燕京啤酒	000729
10000770	ST西发	000752
10000772	七匹狼	002029
10000773	中集集团	000039
10000774	汇源通信	000586
10000775	山推股份	000680
10000776	津滨发展	000897
10000777	德赛电池	000049
10000778	泰达股份	000652
10000779	冠捷科技	000727
10000780	承德露露	000848
10000781	炼石航空	000697
10000782	南天信息	000948
10000783	新大洲Ａ	000571
10000785	吉林敖东	000623
10000786	沈阳化工	000698
10000787	大悦城	000031
10000788	长安汽车	000625
10000789	京山轻机	000821
10000790	新希望	000876
10000791	桂林旅游	000978
10000792	华东医药	000963
10000794	岳阳兴长	000819
10000795	深深房Ａ	000029
10000796	惠天热电	000692
10000797	苏州固锝	002079
10000798	太阳纸业	002078
10000799	大港股份	002077
10000800	万邦德	002082
10000801	金螳螂	002081
10000802	中材科技	002080
10000803	万丰奥威	002085
10000804	东方海洋	002086
10000805	孚日股份	002083
10000806	双环科技	000707
10000807	国城矿业	000688
10000808	万向钱潮	000559
10000809	普洛药业	000739
10000810	陕西金叶	000812
10000811	湖南发展	000722
10000812	伟星股份	002003
10000813	超声电子	000823
10000814	西安旅游	000610
10000815	闽东电力	000993
10000816	城发环境	000885
10000817	国风新材	000859
10000818	安凯客车	000868
10000819	西藏矿业	000762
10000823	中国宝安	000009
10000825	天奇股份	002009
10000826	三木集团	000632
10000827	云铝股份	000807
10000828	厦门港务	000905
10000829	兔宝宝	002043
10000830	四川美丰	000731
10000831	格力电器	000651
10000832	兰州黄河	000929
10000833	居然智家	000785
10000834	法尔胜	000890
10000835	赣能股份	000899
10000836	山西焦煤	000983
10000837	中工国际	002051
10000838	中成股份	000151
10000839	科华生物	002022
10000841	德龙汇能	000593
10000842	古井贡酒	000596
10000843	阳光股份	000608
10000844	泰山石油	000554
10000845	四川九洲	000801
10000846	锦龙股份	000712
10000847	四川双马	000935
10000848	大连友谊	000679
10000849	大庆华科	000985
10000850	华茂股份	000850
10000851	天保基建	000965
10000852	许继电气	000400
10000853	西王食品	000639
10000854	荣丰控股	000668
10000855	国际实业	000159
10000856	中国武夷	000797
10000858	一汽解放	000800
10000859	北方铜业	000737
10000862	锡业股份	000960
10000864	峨眉山Ａ	000888
10000865	世荣兆业	002016
10000866	盐田港	000088
10000868	潍柴重机	000880
10000869	欣龙控股	000955
10000871	华兰生物	002007
10000873	广聚能源	000096
10000874	英力特	000635
10000875	浩物股份	000757
10000876	紫光股份	000938
10000877	鲁泰Ａ	000726
10000878	云内动力	000903
10000879	方大集团	000055
10000880	山东威达	002026
10000881	航天电器	002025
10000882	青岛双星	000599
10000883	安泰科技	000969
10000884	盐湖股份	000792
10000885	现代投资	000900
10000886	恒申新材	000782
10000887	新和成	002001
10000888	达安基因	002030
10000889	粤宏远Ａ	000573
10000890	甘肃能源	000791
10000891	金融街	000402
10000892	深粮控股	000019
10000893	正虹科技	000702
10000895	深振业Ａ	000006
10000897	罗牛山	000735
10000898	长江证券	000783
10000899	特力Ａ	000025
10000900	深纺织Ａ	000045
